sep=,
"Time","GPU 2","GPU 2","GPU 1","GPU 1","GPU 1","GPU 1","GPU 3","GPU 3","GPU 3","GPU 0","GPU 0","GPU 0","GPU 3","GPU 3","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 2","GPU 2","GPU 0","GPU 0","GPU 0","GPU 2","GPU 2","GPU 2","GPU 3","GPU 3","GPU 3","GPU 1","GPU 1","GPU 1","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 3","GPU 3","GPU 2","GPU 2","GPU 1","GPU 1","GPU 0","GPU 0","GPU 3","GPU 1","GPU 0","GPU 2","GPU 0","GPU 2","GPU 3","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 1","GPU 0","GPU 0","GPU 0","GPU 0","GPU 0"
2025-04-27 23:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,91,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 00:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,91,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 01:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,91,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 02:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 03:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,92,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 04:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,91,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 05:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 06:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 07:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 08:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 09:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,87,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 10:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,92,,,,90,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 11:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,92,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 12:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,91,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 13:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 14:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,92,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 15:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,92,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 16:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 17:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 18:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 19:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 20:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 21:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 22:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 23:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 00:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 01:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 02:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 03:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 04:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 05:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 06:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 07:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 08:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 09:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 10:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 11:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 12:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 13:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 14:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 15:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,62,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 16:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 17:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,92,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 18:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,95,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 19:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 20:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 21:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 22:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,89,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 23:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,62,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 00:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 01:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 02:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 03:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 04:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,93,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 05:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 06:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 07:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 08:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 09:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 10:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 11:00:00,0,,,,0,,,0,,0,,,,0,,52,,,51,,,0,0,,,0,,,0,,,0,,,,0,,,0,,90,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 12:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 13:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,76,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 14:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 15:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 16:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,92,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 17:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 18:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 19:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 20:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 21:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 22:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 23:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 00:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,55,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 01:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 02:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 03:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 04:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 05:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 06:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,1,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 07:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 08:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 09:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 10:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 11:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 12:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 13:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 14:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 15:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 16:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,,,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,0,,0,,,,,,0
2025-05-01 17:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,,,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,0,,0,,,,,,0
2025-05-01 18:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,,,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,0,,0,,,,,,0
2025-05-01 19:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,,,0,0,,0,,0,,0,,,,,,,,,,0,,0,,,,,,,0
2025-05-01 20:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-01 21:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-01 22:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-01 23:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 00:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 01:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 02:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 03:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 04:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 05:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 06:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 07:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 08:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 09:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 10:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0
2025-05-02 11:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0
2025-05-02 12:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0
2025-05-02 13:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0
2025-05-02 14:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0
2025-05-02 15:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0
2025-05-02 16:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0
2025-05-02 17:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,,
2025-05-02 18:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-02 19:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-02 20:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-02 21:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-02 22:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-02 23:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-03 00:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-03 01:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-03 02:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-03 03:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-03 04:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-03 05:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-03 06:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-03 07:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-03 08:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
